,id,last_scraped,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,latitude,longitude
548324,4870239.0,2019-12-05,Bedford-Stuyvesant,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11206,40.69627,-73.94371
548325,4871966.0,2019-12-05,Williamsburg,Williamsburg,Brooklyn,Brooklyn,NY,11211,40.71396,-73.94021
548327,4873690.0,2019-12-05,Queens,Long Island City,Queens,Queens,NY,11101,40.74282,-73.94994
548331,4877884.0,2019-12-06,Bedford-Stuyvesant,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11233,40.68175,-73.9153
548334,4880277.0,2019-12-05,Manhattan,Lower East Side,Manhattan,New York,NY,10002,40.71951,-73.98449000000002
548335,4880542.0,2019-12-05,Williamsburg,Williamsburg,Brooklyn,Brooklyn,NY,11206,40.7077,-73.94785
548336,4880811.0,2019-12-06,Soho,SoHo,Manhattan,New York,NY,10012,40.72219000000001,-73.99741999999998
548338,4881017.0,2019-12-06,Inwood,Inwood,Manhattan,New York,NY,10034,40.86494,-73.92671999999997
548339,4881420.0,2019-12-06,Manhattan,West Village,Manhattan,New York,NY,10011,40.73933,-74.00313
548342,4885569.0,2019-12-06,Manhattan,Greenwich Village,Manhattan,New York,NY,10012,40.73055,-74.0007
548343,4885595.0,2019-12-06,Queens,Astoria,Queens,Queens,NY,11102,40.77029,-73.92493
548344,4885673.0,2019-12-06,Greenwich Village,Greenwich Village,Manhattan,New York,NY,10011,40.73222,-73.9969
548347,4887250.0,2019-12-06,Long Island City,Long Island City,Queens,Queens,NY,11101,40.74741,-73.94712
548348,4887473.0,2019-12-06,Sunset Park,Sunset Park,Brooklyn,Brooklyn,NY,11220,40.64132,-74.01767
548349,4887638.0,2019-12-06,Queens,Sunnyside,Queens,Queens,NY,11104,40.74461,-73.91514000000002
548350,4887727.0,2019-12-05,Manhattan,Nolita,Manhattan,New York,NY,10012,40.72285,-73.99409
548351,4889948.0,2019-12-05,Brooklyn,Williamsburg,Brooklyn,Brooklyn,NY,11211,40.71009,-73.9575
548352,4890335.0,2019-12-05,Harlem,East Harlem,Manhattan,New York,NY,10029,40.78615,-73.94295
548354,4891441.0,2019-12-05,Gowanus,Gowanus,Brooklyn,Brooklyn,NY,11215,40.67308,-73.99333
548361,4900034.0,2019-12-05,Lower East Side,Chinatown,Manhattan,New York,NY,10002,40.71579000000001,-73.99253
548363,4901269.0,2019-12-05,Brooklyn,Brooklyn Heights,Brooklyn,Brooklyn,NY,11201,40.6945,-73.99543
548367,4902143.0,2019-12-05,Sunnyside,Sunnyside,Queens,Queens,NY,11104,40.74628,-73.9196
548368,4902497.0,2019-12-06,Manhattan,Upper East Side,Manhattan,New York,NY,10065,40.76067000000001,-73.9602
548369,4904582.0,2019-12-06,The Bronx,Mount Hope,Bronx,Bronx,NY,10457,40.85062,-73.90250999999998
548370,4905118.0,2019-12-06,Upper West Side,Upper West Side,Manhattan,New York,NY,10023,40.78286,-73.98339
548371,4905248.0,2019-12-06,Manhattan,Upper West Side,Manhattan,New York,NY,10023,40.78141,-73.98445
548372,4906961.0,2019-12-05,Brooklyn,Williamsburg,Brooklyn,Brooklyn ,NY,11249,40.70666,-73.96526
548375,4907861.0,2019-12-06,Bushwick,Bushwick,Brooklyn,Brooklyn,NY,11237,40.70083,-73.91679
548376,4908078.0,2019-12-06,Greenwood Heights,Sunset Park,Brooklyn,Brooklyn,NY,11232,40.65616,-74.00091
548377,4908331.0,2019-12-05,Harlem,Harlem,Manhattan,New York,NY,10026,40.80739000000001,-73.95159
548378,4908634.0,2019-12-05,Fort Greene,Fort Greene,Brooklyn,Brooklyn,NY,11217,40.68528,-73.97528
548379,4909080.0,2019-12-05,Brooklyn,Boerum Hill,Brooklyn,Brooklyn,NY,11201,40.6881,-73.98699
548382,4916340.0,2019-12-06,Manhattan,Upper West Side,Manhattan,New York,NY,10024,40.78334,-73.97452
548386,4921548.0,2019-12-06,Upper West Side,Upper West Side,Manhattan,New York,NY,10023,40.7813,-73.98319000000002
548388,4925050.0,2019-12-06,Fort Greene,Fort Greene,Brooklyn,New York,NY,,40.68346,-73.97214
548389,4925368.0,2019-12-06,Bedford-Stuyvesant,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11221,40.68744,-73.92322
548390,4925517.0,2019-12-05,Midtown,Hell's Kitchen,Manhattan,New York,NY,10019,40.76175,-73.9892
548391,4926610.0,2019-12-06,Manhattan,East Harlem,Manhattan,New York,NY,10035,40.80315,-73.94017
548392,4927853.0,2019-12-06,Bedford-Stuyvesant,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11221,40.68939,-73.92331
548393,4928303.0,2019-12-06,Crown Heights,Crown Heights,Brooklyn,Brooklyn,NY,11216,40.67419,-73.95251
548395,4930683.0,2019-12-06,Brooklyn,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11233,40.68168,-73.9368
548397,4931807.0,2019-12-05,Harlem,East Harlem,Manhattan,New York,NY,10035,40.79717,-73.93298
548399,4932139.0,2019-12-07,Manhattan,Nolita,Manhattan,New York,NY,10012,40.72139,-73.99688
548400,4932714.0,2019-12-05,Bedford-Stuyvesant,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11233,40.67917,-73.92565
548401,4933043.0,2019-12-06,Queens,Astoria,Queens,Queens,NY,11101,40.75782,-73.92128000000002
548402,4936023.0,2019-12-06,Midtown,Midtown,Manhattan,New York,NY,10022,40.75462,-73.96869000000002
548403,4936254.0,2019-12-05,Manhattan,Lower East Side,Manhattan,New York,NY,10002,40.71763,-73.98359
548404,4936694.0,2019-12-05,Brooklyn,Bedford-Stuyvesant,Brooklyn,New York,NY,11221,40.69147,-73.94113
548405,4937135.0,2019-12-05,Harlem,Harlem,Manhattan,New York,NY,10030,40.81831,-73.93833000000002
548406,4941141.0,2019-12-05,Upper East Side,Upper East Side,Manhattan,New York,NY,10128,40.78096,-73.9475
548407,4941771.0,2019-12-06,Brooklyn,Prospect Heights,Brooklyn,Brooklyn,NY,11238,40.67273,-73.96361
548408,4942200.0,2019-12-06,Lower East Side,Lower East Side,Manhattan,New York,NY,10002,40.72007,-73.98775
548409,4942523.0,2019-12-06,Sunnyside,Sunnyside,Queens,Queens,NY,11104,40.73835,-73.92636
548413,4947515.0,2019-12-05,Greenpoint,Greenpoint,Brooklyn,Brooklyn,NY,11222,40.73208,-73.95653
548415,4948928.0,2019-12-06,Manhattan,Hell's Kitchen,Manhattan,New York,NY,10036,40.76537,-73.99438
548417,4950357.0,2019-12-06,Harlem,Harlem,Manhattan,New York,NY,10027,40.81561,-73.95264
548418,4950807.0,2019-12-06,Upper West Side,Upper West Side,Manhattan,New York,NY,10025,40.79751,-73.96168
548419,4951402.0,2019-12-05,Manhattan,Upper West Side,Manhattan,New York,NY,10024,40.78936,-73.97502
548420,4952989.0,2019-12-06,Brooklyn,Crown Heights,Brooklyn,Brooklyn,NY,11225,40.66585,-73.94993000000002
548421,4956293.0,2019-12-05,Brooklyn,South Slope,Brooklyn,Brooklyn,NY,11215,40.66599,-73.9869
548422,4956469.0,2019-12-06,Queens,Bayside,Queens,Queens,NY,11361,40.7583,-73.77232
548423,4956896.0,2019-12-05,Manhattan,Lower East Side,Manhattan,New York,NY,10002,40.71316,-73.9916
548424,4958223.0,2019-12-07,Manhattan,Upper West Side,Manhattan,New York,NY,10025,40.7962,-73.96155999999998
548425,4961949.0,2019-12-06,Manhattan,Lower East Side,Manhattan,New York,NY,10002,40.72091,-73.98475
548426,4963237.0,2019-12-06,The Bronx,Eastchester,Bronx,Bronx,NY,10475,40.87829,-73.83471
548427,4963511.0,2019-12-06,The Bronx,Eastchester,Bronx,Bronx,NY,10475,40.88017,-73.83484
548428,4965152.0,2019-12-05,Soho,SoHo,Manhattan,New York,NY,10013,40.72101,-74.00189
548433,4968633.0,2019-12-06,Brooklyn,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11233,40.68045,-73.93796
548434,4968798.0,2019-12-06,Queens,East Elmhurst,Queens,Jackson Heights,NY,11372,40.75703,-73.87666999999998
548435,4968817.0,2019-12-06,Queens,Forest Hills,Queens,foresthill,NY,11375,40.71543,-73.83564
548436,4970846.0,2019-12-06,Manhattan,Hell's Kitchen,Manhattan,New York,NY,10019,40.76543,-73.99154
548438,4973520.0,2019-12-05,Manhattan,East Harlem,Manhattan,New York,NY,10029,40.79399,-73.94255
548439,4974843.0,2019-12-06,Staten Island,West Brighton,Staten Island,Staten Island,NY,10310,40.63182000000001,-74.124
548440,4976848.0,2019-12-06,Manhattan,Lower East Side,Manhattan,New York,NY,10002,40.71904,-73.98962
548444,4978214.0,2019-12-06,Canarsie,Canarsie,Brooklyn,Brooklyn,NY,11236,40.64027,-73.91751
548445,4978241.0,2019-12-05,Manhattan,Harlem,Manhattan,New York,NY,10037,40.81007,-73.94006999999998
548446,4981857.0,2019-12-06,South Beach,Arrochar,Staten Island,Staten Island,NY,10305,40.58769,-74.06985999999998
548447,4982699.0,2019-12-06,Ozone Park,Ozone Park,Queens,Queens,NY,11417,40.67924,-73.84770999999998
548449,4983264.0,2019-12-07,Manhattan,Harlem,Manhattan,New York,NY,10026,40.79967,-73.95444
548451,4984951.0,2019-12-06,Brooklyn,Crown Heights,Brooklyn,Brooklyn,NY,11216,40.6726,-73.95364000000002
548453,4987238.0,2019-12-05,Greenwich Village,Greenwich Village,Manhattan,New York,NY,10003,40.73189,-73.9947
548454,4987355.0,2019-12-05,East Harlem,East Harlem,Manhattan,New York,NY,10029,40.7912,-73.94318
548456,4987929.0,2019-12-06,Queens,Astoria,Queens,Queens,NY,11106,40.76357,-73.92829
548457,4988556.0,2019-12-05,Manhattan,East Harlem,Manhattan,New York,NY,10029,40.79492,-73.94086999999998
548458,4989295.0,2019-12-05,Brooklyn,Prospect Heights,Brooklyn,Brooklyn,NY,11238,40.67347,-73.96544
548460,4991895.0,2019-12-06,Brooklyn,Crown Heights,Brooklyn,Brooklyn,NY,11225,40.67067,-73.95693
548461,4993422.0,2019-12-05,Astoria,Astoria,Queens,New York,NY,11102,40.76958,-73.92223
548464,4994266.0,2019-12-06,Midtown East,Midtown,Manhattan,New York,NY,10022,40.75765,-73.96466
548465,4995083.0,2019-12-05,Manhattan,East Village,Manhattan,New York,NY,10009,40.72954,-73.98337
548466,4995739.0,2019-12-06,Brooklyn,Bushwick,Brooklyn,Brooklyn,NY,11237,40.70213,-73.91471999999997
548467,4996027.0,2019-12-05,Williamsburg,Williamsburg,Brooklyn,Brooklyn,NY,11249,40.70971,-73.96561
548469,5000964.0,2019-12-06,Crown Heights,Crown Heights,Brooklyn,Brooklyn,NY,11213,40.67255,-73.9483
548470,5002867.0,2019-12-05,Flatbush,Flatbush,Brooklyn,Brooklyn,NY,11226,40.6404,-73.9612
548471,5003266.0,2019-12-06,College Point,College Point,Queens,College Point,NY,11356,40.78631,-73.83923
548472,5004463.0,2019-12-05,Midwood,Midwood,Brooklyn,Brooklyn,NY,11210,40.6216,-73.95315
548474,5006927.0,2019-12-05,Queens,Ridgewood,Queens,Ridgewood,NY,11385,40.70739,-73.91498
548475,5010368.0,2019-12-06,Manhattan,Upper East Side,Manhattan,New York,NY,10028,40.77546,-73.95165
548476,5011693.0,2019-12-06,Harlem,Harlem,Manhattan,New York,NY,10027,40.81419,-73.95033000000002
548477,5013302.0,2019-12-05,Manhattan,Tribeca,Manhattan,New York,NY,10013,40.71732,-74.00981
548478,5013556.0,2019-12-05,Crown Heights,Crown Heights,Brooklyn,Brooklyn,NY,11238,40.67279,-73.96033
548479,5013564.0,2019-12-05,Brooklyn,Park Slope,Brooklyn,Brooklyn,NY,11215,40.67255,-73.97693000000002
548480,5014831.0,2019-12-05,Brooklyn,Crown Heights,Brooklyn,Brooklyn,NY,11216,40.67777,-73.95130999999998
548483,5019373.0,2019-12-05,Brooklyn,Williamsburg,Brooklyn,Brooklyn,NY,11211,40.71505,-73.93936
548484,5020687.0,2019-12-05,Queens,Flushing,Queens,Flushing,NY,11355,40.75784,-73.83181
548485,5020842.0,2019-12-06,Carroll Gardens,Carroll Gardens,Brooklyn,Brooklyn,NY,11231,40.68138,-73.9926
548486,5021376.0,2019-12-06,Elmhurst,Elmhurst,Queens,Elmhurst,NY,11373,40.74602,-73.87338000000003
548488,5028135.0,2019-12-06,Brooklyn,Williamsburg,Brooklyn,Brooklyn,NY,11211,40.7169,-73.95087
548489,5028264.0,2019-12-05,Upper West Side,Upper West Side,Manhattan,New York,NY,10024,40.7921,-73.97918
548490,5028478.0,2019-12-05,Brooklyn,East Flatbush,Brooklyn,Brooklyn,NY,11226,40.65308,-73.95109000000002
548492,5029202.0,2019-12-05,Harlem,East Harlem,Manhattan,New York,NY,10029,40.79641,-73.94847
548493,5029204.0,2019-12-05,Williamsburg,Williamsburg,Brooklyn,Brooklyn,NY,11211,40.71735,-73.94465
548495,5029703.0,2019-12-05,Williamsburg,Williamsburg,Brooklyn,Brooklyn,NY,11211,40.71281,-73.95796
548497,5031178.0,2019-12-06,Brooklyn,Bushwick,Brooklyn,Brooklyn,NY,11207,40.68594,-73.90653
548499,5033691.0,2019-12-06,Manhattan,Upper West Side,Manhattan,New York,NY,10023,40.78147,-73.98315
548500,5034136.0,2019-12-06,Upper West Side,Upper West Side,Manhattan,New York,NY,10023,40.78215,-73.98349
548501,5036261.0,2019-12-06,Ditmars / Steinway,Ditmars Steinway,Queens,Astoria,NY,11105,40.77645,-73.90566
548502,5036659.0,2019-12-06,Brooklyn,Crown Heights,Brooklyn,Brooklyn,NY,11238,40.67615,-73.95776
548503,5037654.0,2019-12-06,Roosevelt Island,Roosevelt Island,Manhattan,New York,NY,10044,40.76193,-73.94941999999998
548507,5040218.0,2019-12-05,Manhattan,Hell's Kitchen,Manhattan,New York,NY,10036,40.76159000000001,-73.99824
548508,5040653.0,2019-12-05,Manhattan,Chinatown,Manhattan,New York,NY,10002,40.71723,-73.99164
548509,5040847.0,2019-12-06,Manhattan,Greenwich Village,Manhattan,New York,NY,10011,40.73496,-73.99746
548511,5040951.0,2019-12-05,Manhattan,Gramercy,Manhattan,New York,NY,10003,40.73272,-73.9852
548512,5046189.0,2019-12-06,Baychester,Allerton,Bronx,Bronx,NY,10469,40.87054000000001,-73.84680999999998
548514,5046422.0,2019-12-05,Brooklyn,Brooklyn Heights,Brooklyn,Brooklyn,NY,11201,40.69119,-73.99438
548515,5046894.0,2019-12-06,Manhattan,Harlem,Manhattan,New York,NY,10027,40.81549,-73.95278
548518,5050156.0,2019-12-06,Manhattan,East Village,Manhattan,New York,NY,10003,40.73273,-73.98969
548520,5050664.0,2019-12-06,Manhattan,Chinatown,Manhattan,New York,NY,10012,40.71848,-73.99549
548521,5050799.0,2019-12-05,Brooklyn,Crown Heights,Brooklyn,New York,NY,11238,40.67586,-73.9621
548522,5051236.0,2019-12-06,Brooklyn,Williamsburg,Brooklyn,Brooklyn,NY,11249,40.7153,-73.96337
548523,5051597.0,2019-12-06,Brooklyn,Bushwick,Brooklyn,New York,NY,11207,40.68386,-73.90935999999998
548524,5052495.0,2019-12-06,Williamsburg,Williamsburg,Brooklyn,Brooklyn,NY,11211,40.70907,-73.96396
548525,5054072.0,2019-12-05,Upper East Side,Upper East Side,Manhattan,New York,NY,10065,40.7606,-73.96028000000003
548526,5054397.0,2019-12-06,Brooklyn,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11205,40.68951,-73.95524
548528,5058683.0,2019-12-06,Brooklyn,Williamsburg,Brooklyn,Brooklyn,NY,11211,40.71301,-73.95374
548530,5061165.0,2019-12-06,Manhattan,Washington Heights,Manhattan,New York,NY,10032,40.83554,-73.93849
548531,5065185.0,2019-12-05,Upper West Side,Upper West Side,Manhattan,New York,NY,10025,40.79463,-73.97061
548534,5066813.0,2019-12-05,Manhattan,East Village,Manhattan,New York,NY,10009,40.73096,-73.98376
548535,5066900.0,2019-12-06,Brooklyn,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11206,40.69604,-73.94504
548537,5067348.0,2019-12-06,Manhattan,Hell's Kitchen,Manhattan,New York ,NY,10036,40.75977,-73.98980999999998
548538,5068972.0,2019-12-05,Financial District,Financial District,Manhattan,New York,NY,10038,40.71182,-74.00497
548540,5070183.0,2019-12-06,Queens,Sunnyside,Queens,SUNNYSIDE,NY,11104,40.74513,-73.91685
548541,5075659.0,2019-12-06,Manhattan,Upper East Side,Manhattan,New York,NY,10075,40.77407,-73.95238
548544,5079124.0,2019-12-06,Kensington,Kensington,Brooklyn,Brooklyn,NY,11218,40.63953,-73.97214
548545,5081207.0,2019-12-06,Manhattan,Upper West Side,Manhattan,New York,NY,10023,40.78305,-73.98398
548546,5082455.0,2019-12-06,Hamilton Heights,Harlem,Manhattan,New York,NY,10031,40.82846,-73.94393000000002
548550,5085803.0,2019-12-06,Upper East Side,Upper East Side,Manhattan,New-York,NY,10128,40.78151,-73.94775
548551,5091056.0,2019-12-06,Queens,Forest Hills,Queens,Queens,NY,11365,40.71158,-73.85273000000002
548553,5093352.0,2019-12-06,Harlem,Harlem,Manhattan,New York,NY,,40.80954000000001,-73.94227
548556,5102006.0,2019-12-05,Brooklyn,Cobble Hill,Brooklyn,Brooklyn,NY,11201,40.68854,-73.99533000000002
548558,5102389.0,2019-12-05,Williamsburg,Williamsburg,Brooklyn,Brooklyn,NY,11211,40.71124,-73.95716999999998
548559,5102997.0,2019-12-05,Chelsea,Chelsea,Manhattan,New York,NY,10011,40.73974000000001,-73.9972
548563,5105768.0,2019-12-06,Elmhurst,Elmhurst,Queens,Queens,NY,11373,40.74038,-73.87599
548564,5105989.0,2019-12-06,Manhattan,Gramercy,Manhattan,New York,NY,10010,40.73729,-73.98297
548565,5106041.0,2019-12-05,Brooklyn,Flatbush,Brooklyn,Brooklyn,NY,11226,40.64801,-73.95623
548566,5106214.0,2019-12-05,Manhattan,West Village,Manhattan,New York,NY,10014,40.73822,-74.00605999999998
548567,5106749.0,2019-12-06,Queens,Long Island City,Queens,Queens,NY,11106,40.7599,-73.9285
548569,5113910.0,2019-12-06,Brooklyn,Red Hook,Brooklyn,Brooklyn,NY,11231,40.67404000000001,-74.01021
548570,5115372.0,2019-12-06,Queens,East Elmhurst,Queens,East Elmhurst (Queens),NY,11369,40.76374000000001,-73.87103
548572,5116726.0,2019-12-05,Park Slope,Park Slope,Brooklyn,Brooklyn,NY,11215,40.67034,-73.97511999999998
548573,5116727.0,2019-12-05,East Village,East Village,Manhattan,New York,NY,10003,40.72695,-73.98675
548574,5117177.0,2019-12-05,Brooklyn,Greenpoint,Brooklyn,Brooklyn,NY,11222,40.7254,-73.94913000000003
548575,5117339.0,2019-12-05,Manhattan,Upper West Side,Manhattan,New York,NY,10024,40.78648,-73.9692
548576,5119201.0,2019-12-05,Midtown,Hell's Kitchen,Manhattan,New York,NY,10019,40.76332,-73.9884
548577,5122899.0,2019-12-06,East Harlem,East Harlem,Manhattan,New York,NY,10128,40.78744,-73.95211
548579,5125051.0,2019-12-05,Brooklyn,Bushwick,Brooklyn,Brooklyn ,NY,11206,40.69849,-73.93685
548580,5126391.0,2019-12-06,Fort Greene,Fort Greene,Brooklyn,Brooklyn,NY,11205,40.69454,-73.97166
548581,5127131.0,2019-12-05,Manhattan,East Village,Manhattan,New York,NY,10009,40.72982,-73.98316
548584,5133942.0,2019-12-05,Crown Heights,Crown Heights,Brooklyn,Brooklyn,NY,11216,40.67131,-73.94979000000002
548587,5136833.0,2019-12-05,Manhattan,Upper West Side,Manhattan,New York,NY,,40.79678,-73.96545
548588,5137531.0,2019-12-05,Harlem,Harlem,Manhattan,New York,NY,10027,40.80657,-73.95532
548589,5141379.0,2019-12-05,Manhattan,Greenwich Village,Manhattan,New York,NY,10011,40.73253,-73.99826
548591,5144689.0,2019-12-06,Harlem,Harlem,Manhattan,New York,NY,10035,40.80516,-73.94299000000002
548592,5146173.0,2019-12-06,Manhattan,West Village,Manhattan,New York,NY,10014,40.73451,-74.00746
548593,5148878.0,2019-12-05,Brooklyn,Williamsburg,Brooklyn,Brooklyn,NY,11249,40.71135,-73.96596
548595,5152230.0,2019-12-06,Harlem,Harlem,Manhattan,New York,NY,10031,40.82383,-73.94639000000002
548596,5159567.0,2019-12-05,Greenpoint,Greenpoint,Brooklyn,Brooklyn,NY,11222,40.72981,-73.95268
548597,5160871.0,2019-12-05,Chelsea,Chelsea,Manhattan,New York,NY,10011,40.7417,-73.9978
548598,5161173.0,2019-12-06,Park Slope,Park Slope,Brooklyn,Brooklyn,NY,11215,40.67365,-73.9814
548599,5162578.0,2019-12-06,Hamilton Heights,Harlem,Manhattan,New York,NY,10031,40.82774000000001,-73.95181
548600,5162580.0,2019-12-06,Manhattan,Harlem,Manhattan,New York,NY,10031,40.82801,-73.95167
548601,5164045.0,2019-12-05,Brooklyn,Bedford-Stuyvesant,Brooklyn,Brooklyn ,NY,11233,40.68074,-73.92513000000002
548602,5168749.0,2019-12-05,Long Island City,Long Island City,Queens,Long Island City,NY,11101,40.74401,-73.95094
548605,5175054.0,2019-12-06,Manhattan,Hell's Kitchen,Manhattan,New York,NY,10036,40.76064,-73.99112
548606,5179493.0,2019-12-05,Manhattan,Upper East Side,Manhattan,New York,NY,10021,40.76761,-73.95391
548610,5181492.0,2019-12-06,Brooklyn,Bushwick,Brooklyn,Bushwick,NY,11206,40.70041,-73.93816
548612,5183502.0,2019-12-05,Brooklyn,Williamsburg,Brooklyn,Brooklyn,NY,11211,40.71508,-73.94586
548614,5185359.0,2019-12-06,Astoria,Long Island City,Queens,Queens,NY,11106,40.76117,-73.9265
548615,5188746.0,2019-12-06,Manhattan,Harlem,Manhattan,New York,NY,10027,40.81502,-73.9546
548616,5188840.0,2019-12-06,The Rockaways,Far Rockaway,Queens,Far Rockaway,NY,11691,40.59642,-73.75605999999998
548618,5192165.0,2019-12-06,Hamilton Heights,Harlem,Manhattan,New York,NY,10031,40.82306,-73.94688000000002
548619,5192219.0,2019-12-06,Manhattan,Harlem,Manhattan,New York,NY,10031,40.82153,-73.94651
548621,5193421.0,2019-12-06,Alphabet City,East Village,Manhattan,New York,NY,10009,40.72669000000001,-73.98275
548623,5194346.0,2019-12-05,Harlem,Harlem,Manhattan,New York,NY,10026,40.80291,-73.94976
548624,5194812.0,2019-12-06,Brooklyn,Bushwick,Brooklyn,Brooklyn,NY,11221,40.68755,-73.91856
548627,5195654.0,2019-12-06,Bedford-Stuyvesant,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11206,40.69467,-73.9501
548628,5199439.0,2019-12-05,Upper East Side,Upper East Side,Manhattan,New York,NY,10028,40.77339,-73.95421
548630,5200433.0,2019-12-05,Manhattan,East Village,Manhattan,New York,NY,10009,40.72042,-73.97998
548632,5205123.0,2019-12-07,Bedford-Stuyvesant,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11216,40.6856,-73.95331999999998
548633,5205171.0,2019-12-06,Brooklyn,Williamsburg,Brooklyn,Brooklyn,NY,11211,40.71495,-73.93997
548635,5208419.0,2019-12-06,Upper West Side,Upper West Side,Manhattan,New York,NY,10025,40.77993,-73.97953000000003
548636,5210286.0,2019-12-06,Hamilton Heights,Harlem,Manhattan,New York,NY,10031,40.82227,-73.94878
548638,5211296.0,2019-12-06,Bedford-Stuyvesant,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11233,40.68383,-73.92226
548641,5216799.0,2019-12-05,Lefferts Garden,Prospect-Lefferts Gardens,Brooklyn,Brooklyn,NY,11226,40.65649000000001,-73.95854
548642,5217507.0,2019-12-06,Manhattan,Murray Hill,Manhattan,New York,NY,10016,40.74479,-73.97573
548643,5219488.0,2019-12-05,Manhattan,Upper East Side,Manhattan,New York,NY,10021,40.76802,-73.95653
548645,5225088.0,2019-12-06,Mariners Harbor,Mariners Harbor,Staten Island,Staten Island,NY,10303,40.62726,-74.1588
548646,5227024.0,2019-12-06,Harlem,Harlem,Manhattan,New York,NY,10026,40.80669,-73.95655
548647,5229212.0,2019-12-06,Clinton Hill,Clinton Hill,Brooklyn,Brooklyn,NY,11238,40.68383,-73.96319
548649,5231817.0,2019-12-06,Upper East Side,Upper East Side,Manhattan,New York,NY,10065,40.76201,-73.96084
548650,5232121.0,2019-12-06,Queens,Ditmars Steinway,Queens,Queens,NY,11105,40.77776,-73.91611999999998
548652,5233345.0,2019-12-05,Queens,Woodside,Queens,Woodside,NY,11377,40.74436,-73.91141
548654,5237336.0,2019-12-05,Brooklyn,Fort Greene,Brooklyn,Brooklyn,NY,11205,40.69658,-73.97116
548655,5237422.0,2019-12-06,Prospect Heights,Prospect Heights,Brooklyn,Brooklyn,NY,11217,40.68093,-73.97182
548657,5241757.0,2019-12-06,Brooklyn,Bushwick,Brooklyn,Brooklyn,NY,11237,40.70827,-73.92264
548658,5242156.0,2019-12-06,Brooklyn,South Slope,Brooklyn,Brooklyn,NY,11215,40.66309,-73.98496999999998
548659,5247202.0,2019-12-05,Upper East Side,Upper East Side,Manhattan,New York,NY,10128,40.77828,-73.94768
548660,5248975.0,2019-12-05,Brooklyn,Williamsburg,Brooklyn,Brooklyn,NY,11211,40.71526,-73.95016
548661,5251338.0,2019-12-06,Brooklyn,Red Hook,Brooklyn,Brooklyn,NY,11231,40.66541,-74.01406999999998
548662,5251340.0,2019-12-06,Brooklyn,Columbia St,Brooklyn,Brooklyn,NY,11231,40.68173,-74.00366
548663,5251586.0,2019-12-05,Park Slope,Park Slope,Brooklyn,Brooklyn,NY,11217,40.68247,-73.97961
548670,5260942.0,2019-12-06,Harlem,Harlem,Manhattan,New York,NY,10026,40.80177,-73.9571
